latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
28.700005,77.20001,231.0,19800,Asia/Kolkata,GMT+5:30

time,pm10 (μg/m³),us_aqi (USAQI),pm2_5 (μg/m³),carbon_monoxide (μg/m³),nitrogen_dioxide (μg/m³),sulphur_dioxide (μg/m³),dust (μg/m³),uv_index ()
2026-07-01T10:30,257.0,436,58.8,545.0,18.7,24.8,383.0,2.00

time,pm10 (μg/m³),pm2_5 (μg/m³),carbon_monoxide (μg/m³),nitrogen_dioxide (μg/m³),sulphur_dioxide (μg/m³),dust (μg/m³),uv_index ()
2025-11-29T21:00,53.7,53.0,1058.0,47.1,29.3,2.0,0.00
2025-11-29T22:00,53.4,52.9,1017.0,40.0,27.2,1.0,0.00
2025-11-29T23:00,53.6,53.1,960.0,33.3,25.2,1.0,0.00
2025-11-30T00:00,53.4,53.1,880.0,27.7,23.6,1.0,0.00
2025-11-30T01:00,53.8,53.6,784.0,22.5,22.1,1.0,0.00
2025-11-30T02:00,54.5,54.1,712.0,18.7,21.2,1.0,0.00
2025-11-30T03:00,55.5,55.2,661.0,16.4,20.9,1.0,0.00
2025-11-30T04:00,56.9,56.6,634.0,15.6,21.2,1.0,0.00
2025-11-30T05:00,59.0,58.6,682.0,16.1,22.7,1.0,0.00
2025-11-30T06:00,63.6,63.1,885.0,23.1,25.6,1.0,0.00
2025-11-30T07:00,71.0,70.5,1161.0,32.5,29.5,1.0,0.15
2025-11-30T08:00,77.1,76.6,1322.0,37.3,33.0,1.0,0.80
2025-11-30T09:00,75.0,74.3,1262.0,33.4,35.7,1.0,2.00
2025-11-30T10:00,69.4,68.7,1085.0,25.0,37.9,2.0,3.30
2025-11-30T11:00,56.2,54.9,914.0,17.8,38.4,2.0,4.25
2025-11-30T12:00,40.5,39.2,769.0,12.8,36.1,2.0,4.25
2025-11-30T13:00,37.0,36.1,630.0,9.1,32.2,1.0,3.40
2025-11-30T14:00,35.6,34.8,559.0,9.3,29.3,1.0,2.10
2025-11-30T15:00,34.6,33.9,603.0,16.0,28.3,1.0,0.90
2025-11-30T16:00,36.4,36.0,715.0,26.6,28.2,1.0,0.20
2025-11-30T17:00,46.1,45.6,817.0,37.7,29.9,1.0,0.00
2025-11-30T18:00,57.6,57.2,895.0,42.9,32.0,1.0,0.00
2025-11-30T19:00,63.8,63.3,964.0,50.0,34.8,1.0,0.00
2025-11-30T20:00,69.6,69.4,991.0,54.4,36.7,1.0,0.00
2025-11-30T21:00,75.4,75.0,948.0,54.1,36.9,1.0,0.00
2025-11-30T22:00,80.1,79.9,863.0,51.1,36.1,1.0,0.00
2025-11-30T23:00,81.0,80.6,789.0,46.7,34.7,1.0,0.00
2025-12-01T00:00,78.0,77.8,734.0,39.8,32.3,1.0,0.00
2025-12-01T01:00,76.4,76.1,691.0,31.5,29.2,1.0,0.00
2025-12-01T02:00,76.8,76.6,685.0,26.0,27.5,1.0,0.00
2025-12-01T03:00,79.2,78.7,692.0,24.8,27.7,1.0,0.00
2025-12-01T04:00,82.2,82.0,737.0,26.4,29.1,1.0,0.00
2025-12-01T05:00,91.5,91.3,921.0,29.6,32.8,1.0,0.00
2025-12-01T06:00,102.7,102.2,1424.0,40.3,39.4,1.0,0.00
2025-12-01T07:00,126.7,126.2,2064.0,54.6,48.5,1.0,0.15
2025-12-01T08:00,141.6,141.6,2403.0,61.1,55.1,1.0,0.80
2025-12-01T09:00,117.6,117.1,2164.0,52.6,57.3,1.0,1.95
2025-12-01T10:00,91.7,91.3,1622.0,36.4,57.0,1.0,3.25
2025-12-01T11:00,72.6,71.9,1163.0,23.3,55.6,1.0,4.15
2025-12-01T12:00,59.5,59.0,901.0,15.2,52.4,1.0,4.15
2025-12-01T13:00,49.5,49.0,720.0,10.2,48.1,1.0,3.30
2025-12-01T14:00,43.9,43.5,661.0,13.1,45.4,1.0,2.05
2025-12-01T15:00,42.5,42.0,790.0,28.8,45.0,1.0,0.85
2025-12-01T16:00,48.9,48.5,1040.0,52.4,46.4,1.0,0.20
2025-12-01T17:00,85.2,84.5,1251.0,73.8,52.2,1.0,0.00
2025-12-01T18:00,112.7,112.0,1340.0,84.9,60.5,1.0,0.00
2025-12-01T19:00,136.0,135.0,1388.0,100.0,71.9,1.0,0.00
2025-12-01T20:00,153.2,152.3,1483.0,109.9,79.5,1.0,0.00
2025-12-01T21:00,164.4,163.4,1708.0,109.9,80.4,1.0,0.00
2025-12-01T22:00,170.9,170.0,1979.0,104.7,77.5,2.0,0.00
2025-12-01T23:00,173.7,172.8,2126.0,98.9,72.8,2.0,0.00
2025-12-02T00:00,170.4,170.0,2043.0,93.9,66.0,2.0,0.00
2025-12-02T01:00,166.2,165.3,1837.0,88.3,57.3,2.0,0.00
2025-12-02T02:00,155.5,154.6,1656.0,82.1,49.6,2.0,0.00
2025-12-02T03:00,142.0,141.1,1527.0,74.0,42.9,2.0,0.00
2025-12-02T04:00,129.9,129.0,1424.0,65.3,37.2,1.0,0.00
2025-12-02T05:00,111.5,110.6,1412.0,35.7,29.9,1.0,0.00
2025-12-02T06:00,119.2,118.5,1595.0,45.9,35.1,1.0,0.00
2025-12-02T07:00,139.7,138.8,1870.0,59.5,42.5,1.0,0.10
2025-12-02T08:00,158.8,158.3,1993.0,66.3,49.4,1.0,0.65
2025-12-02T09:00,137.8,137.4,1816.0,60.1,55.1,1.0,1.60
2025-12-02T10:00,102.4,101.5,1488.0,47.1,60.3,1.0,2.70
2025-12-02T11:00,77.8,77.1,1213.0,36.0,64.5,1.0,3.45
2025-12-02T12:00,61.9,61.2,1064.0,28.1,67.9,1.0,3.45
2025-12-02T13:00,60.3,59.6,969.0,22.1,70.2,1.0,2.75
2025-12-02T14:00,62.4,61.7,914.0,22.6,70.4,1.0,1.65
2025-12-02T15:00,61.0,60.5,903.0,35.4,67.4,1.0,0.70
2025-12-02T16:00,65.7,65.0,933.0,54.7,62.4,1.0,0.15
2025-12-02T17:00,116.6,115.9,975.0,80.7,68.8,1.0,0.00
2025-12-02T18:00,118.7,118.0,1032.0,76.7,63.3,1.0,0.00
2025-12-02T19:00,116.2,115.5,1102.0,70.9,55.4,1.0,0.00
2025-12-02T20:00,111.8,111.3,1150.0,64.3,47.9,1.0,0.00
2025-12-02T21:00,106.4,105.9,1166.0,56.6,41.3,1.0,0.00
2025-12-02T22:00,102.2,101.5,1159.0,48.1,35.0,1.0,0.00
2025-12-02T23:00,99.0,98.3,1122.0,40.3,29.7,1.0,0.00
2025-12-03T00:00,96.6,95.7,1025.0,33.6,25.7,1.0,0.00
2025-12-03T01:00,96.4,95.7,899.0,27.6,22.7,1.0,0.00
2025-12-03T02:00,97.3,96.6,824.0,23.2,20.7,1.0,0.00
2025-12-03T03:00,98.3,97.3,824.0,20.3,19.7,1.0,0.00
2025-12-03T04:00,98.7,97.8,875.0,18.9,19.7,1.0,0.00
2025-12-03T05:00,94.1,93.4,992.0,16.1,20.9,1.0,0.00
2025-12-03T06:00,99.0,98.5,1260.0,23.8,24.3,1.0,0.00
2025-12-03T07:00,109.2,108.7,1593.0,34.1,29.0,1.0,0.15
2025-12-03T08:00,114.1,113.9,1744.0,39.4,33.5,1.0,0.70
2025-12-03T09:00,113.4,112.9,1549.0,34.8,37.4,1.0,1.70
2025-12-03T10:00,109.4,109.0,1173.0,25.0,41.1,1.0,2.90
2025-12-03T11:00,99.7,99.2,864.0,17.1,43.5,1.0,3.70
2025-12-03T12:00,78.9,78.5,704.0,12.1,44.0,1.0,3.75
2025-12-03T13:00,69.4,68.9,611.0,8.8,43.2,1.0,3.05
2025-12-03T14:00,64.7,64.0,590.0,10.7,42.3,1.0,1.90
2025-12-03T15:00,61.9,61.5,679.0,21.9,41.4,1.0,0.80
2025-12-03T16:00,63.8,63.3,840.0,38.1,40.4,1.0,0.15
2025-12-03T17:00,77.3,76.8,969.0,44.8,36.6,1.0,0.00
2025-12-03T18:00,83.1,82.7,1026.0,43.6,36.2,1.0,0.00
2025-12-03T19:00,85.9,85.7,1052.0,41.8,35.7,1.0,0.00
2025-12-03T20:00,89.4,89.2,1063.0,39.1,35.1,1.0,0.00
2025-12-03T21:00,93.4,93.1,1064.0,35.0,34.4,1.0,0.00
2025-12-03T22:00,97.6,97.1,1050.0,30.0,33.7,1.0,0.00
2025-12-03T23:00,100.1,99.9,1025.0,25.3,32.7,1.0,0.00
2025-12-04T00:00,101.3,100.8,981.0,21.2,31.2,1.0,0.00
2025-12-04T01:00,102.4,102.0,926.0,17.4,29.5,1.0,0.00
2025-12-04T02:00,103.1,102.7,890.0,14.6,28.3,1.0,0.00
2025-12-04T03:00,103.4,103.1,870.0,12.6,27.8,1.0,0.00
2025-12-04T04:00,103.4,102.9,869.0,11.5,27.9,1.0,0.00
2025-12-04T05:00,108.0,107.6,927.0,13.4,29.4,1.0,0.00
2025-12-04T06:00,110.6,110.1,1116.0,20.5,31.4,1.0,0.00
2025-12-04T07:00,116.6,116.2,1363.0,30.1,34.3,1.0,0.15
2025-12-04T08:00,118.5,118.3,1488.0,34.9,36.9,1.0,0.75
2025-12-04T09:00,115.0,114.8,1382.0,30.5,39.4,1.0,1.85
2025-12-04T10:00,103.6,103.1,1153.0,21.4,41.6,1.0,3.05
2025-12-04T11:00,83.4,82.9,951.0,14.1,42.4,1.0,3.95
2025-12-04T12:00,66.1,65.4,812.0,9.8,40.5,1.0,4.10
2025-12-04T13:00,58.4,57.7,699.0,7.3,37.1,1.0,3.35
2025-12-04T14:00,53.1,52.4,652.0,9.7,34.8,1.0,2.05
2025-12-04T15:00,50.5,49.9,708.0,20.4,34.4,1.0,0.85
2025-12-04T16:00,53.1,52.6,831.0,36.0,35.0,1.0,0.20
2025-12-04T17:00,64.0,63.6,947.0,42.2,34.1,1.0,0.00
2025-12-04T18:00,79.4,78.9,1045.0,50.7,37.8,1.0,0.00
2025-12-04T19:00,90.3,89.9,1137.0,62.2,42.8,1.0,0.00
2025-12-04T20:00,98.7,98.3,1185.0,68.6,45.9,1.0,0.00
2025-12-04T21:00,103.1,102.7,1164.0,65.8,45.4,1.0,0.00
2025-12-04T22:00,103.4,103.1,1099.0,57.9,42.9,0.0,0.00
2025-12-04T23:00,100.4,100.1,1029.0,49.5,40.0,0.0,0.00
2025-12-05T00:00,96.4,96.2,954.0,41.0,36.8,0.0,0.00
2025-12-05T01:00,94.5,94.1,874.0,32.0,33.2,0.0,0.00
2025-12-05T02:00,94.1,93.6,824.0,25.7,30.8,0.0,0.00
2025-12-05T03:00,94.5,94.3,796.0,23.2,30.1,0.0,0.00
2025-12-05T04:00,96.9,96.6,799.0,23.4,30.6,1.0,0.00
2025-12-05T05:00,107.3,106.9,893.0,26.1,33.8,1.0,0.00
2025-12-05T06:00,115.7,115.3,1192.0,34.6,37.7,1.0,0.00
2025-12-05T07:00,131.8,131.3,1583.0,45.9,43.0,0.0,0.15
2025-12-05T08:00,133.2,133.2,1789.0,50.8,47.5,0.0,0.70
2025-12-05T09:00,122.9,122.5,1642.0,43.3,50.2,0.0,1.75
2025-12-05T10:00,100.8,100.4,1312.0,29.4,51.9,1.0,2.95
2025-12-05T11:00,79.2,78.5,1027.0,18.5,52.8,1.0,3.75
2025-12-05T12:00,64.3,63.3,854.0,12.9,52.6,1.0,3.80
2025-12-05T13:00,58.8,58.0,728.0,10.3,51.5,1.0,3.05
2025-12-05T14:00,57.5,56.8,681.0,12.8,50.5,1.0,1.90
2025-12-05T15:00,57.2,56.5,755.0,24.5,50.1,1.0,0.80
2025-12-05T16:00,60.1,59.6,909.0,41.3,49.7,1.0,0.15
2025-12-05T17:00,92.4,91.7,1051.0,52.7,49.7,1.0,0.00
2025-12-05T18:00,100.4,99.7,1166.0,52.5,48.5,1.0,0.00
2025-12-05T19:00,104.3,103.6,1268.0,52.0,46.7,1.0,0.00
2025-12-05T20:00,104.3,103.6,1313.0,49.5,44.1,1.0,0.00
2025-12-05T21:00,100.4,99.9,1269.0,43.6,40.3,1.0,0.00
2025-12-05T22:00,96.9,96.2,1166.0,35.8,35.7,1.0,0.00
2025-12-05T23:00,92.7,92.2,1056.0,28.8,31.9,1.0,0.00
2025-12-06T00:00,88.7,88.2,938.0,23.4,29.4,1.0,0.00
2025-12-06T01:00,86.1,85.7,812.0,18.7,27.7,1.0,0.00
2025-12-06T02:00,84.3,83.6,725.0,15.3,26.6,1.0,0.00
2025-12-06T03:00,82.2,81.7,689.0,12.9,26.1,1.0,0.00
2025-12-06T04:00,80.3,79.9,693.0,11.7,26.3,1.0,0.00
2025-12-06T05:00,84.1,83.6,750.0,13.0,28.0,1.0,0.00
2025-12-06T06:00,85.7,85.0,915.0,19.4,29.8,1.0,0.00
2025-12-06T07:00,89.4,88.9,1133.0,28.0,32.4,1.0,0.10
2025-12-06T08:00,92.7,92.4,1257.0,32.4,34.6,1.0,0.70
2025-12-06T09:00,90.6,90.3,1203.0,28.6,36.1,1.0,1.80
2025-12-06T10:00,85.7,85.4,1055.0,20.7,37.2,1.0,3.00
2025-12-06T11:00,78.7,78.2,921.0,14.4,37.5,1.0,3.90
2025-12-06T12:00,69.2,68.7,828.0,11.1,36.5,1.0,3.95
2025-12-06T13:00,60.8,60.1,750.0,9.4,34.8,2.0,3.15
2025-12-06T14:00,57.0,56.1,711.0,10.8,33.3,2.0,1.95
2025-12-06T15:00,54.6,53.6,739.0,17.8,32.5,2.0,0.85
2025-12-06T16:00,55.3,54.5,807.0,27.9,31.9,1.0,0.15
2025-12-06T17:00,60.1,58.8,859.0,33.3,32.9,2.0,0.00
2025-12-06T18:00,63.6,62.6,870.0,33.8,33.9,2.0,0.00
2025-12-06T19:00,67.5,66.4,864.0,34.4,35.3,2.0,0.00
2025-12-06T20:00,71.7,70.5,861.0,33.8,36.0,2.0,0.00
2025-12-06T21:00,76.6,75.7,871.0,31.3,35.7,2.0,0.00
2025-12-06T22:00,80.3,79.4,883.0,27.6,34.7,2.0,0.00
2025-12-06T23:00,81.5,80.6,881.0,24.0,33.4,2.0,0.00
2025-12-07T00:00,81.3,80.3,845.0,20.5,31.5,2.0,0.00
2025-12-07T01:00,81.3,80.6,795.0,17.0,29.2,1.0,0.00
2025-12-07T02:00,81.5,80.6,769.0,14.5,27.5,1.0,0.00
2025-12-07T03:00,81.3,80.8,771.0,12.9,26.6,1.0,0.00
2025-12-07T04:00,81.5,80.8,798.0,12.2,26.2,1.0,0.00
2025-12-07T05:00,82.9,82.4,877.0,12.7,27.6,1.0,0.00
2025-12-07T06:00,86.6,86.1,1068.0,17.8,29.6,1.0,0.00
2025-12-07T07:00,93.4,92.9,1311.0,24.7,32.5,1.0,0.10
2025-12-07T08:00,96.6,96.2,1455.0,28.4,34.9,1.0,0.65
2025-12-07T09:00,98.3,97.8,1416.0,25.9,36.7,1.0,1.70
2025-12-07T10:00,94.8,94.1,1278.0,20.1,38.0,2.0,2.90
2025-12-07T11:00,85.0,84.1,1139.0,15.4,38.6,2.0,3.65
2025-12-07T12:00,71.5,70.3,1007.0,12.2,37.9,2.0,3.70
2025-12-07T13:00,64.5,63.1,873.0,10.1,36.3,3.0,3.00
2025-12-07T14:00,59.8,58.2,813.0,11.5,35.0,3.0,1.85
2025-12-07T15:00,58.0,56.3,888.0,19.8,34.3,3.0,0.75
2025-12-07T16:00,59.4,58.0,1037.0,31.7,33.9,2.0,0.15
2025-12-07T17:00,58.1,57.4,1144.0,38.7,34.4,1.0,0.00
2025-12-07T18:00,59.4,58.9,1159.0,37.5,34.3,1.0,0.00
2025-12-07T19:00,59.8,59.3,1132.0,35.8,34.2,1.0,0.00
2025-12-07T20:00,61.0,60.5,1102.0,33.5,33.8,1.0,0.00
2025-12-07T21:00,63.3,62.6,1086.0,30.6,33.1,1.0,0.00
2025-12-07T22:00,65.9,65.2,1067.0,27.2,32.2,1.0,0.00
2025-12-07T23:00,66.4,65.7,1028.0,23.8,31.2,1.0,0.00
2025-12-08T00:00,64.7,63.8,948.0,20.0,29.9,1.0,0.00
2025-12-08T01:00,63.3,62.2,848.0,16.2,28.6,2.0,0.00
2025-12-08T02:00,61.9,60.5,777.0,13.5,27.5,2.0,0.00
2025-12-08T03:00,61.7,60.1,743.0,12.0,26.7,2.0,0.00
2025-12-08T04:00,62.2,60.8,737.0,11.7,26.2,3.0,0.00
2025-12-08T05:00,64.7,63.3,786.0,13.1,27.2,3.0,0.00
2025-12-08T06:00,69.8,68.2,946.0,18.4,29.0,3.0,0.00
2025-12-08T07:00,77.8,76.4,1160.0,25.5,31.5,3.0,0.10
2025-12-08T08:00,82.2,80.8,1285.0,29.2,33.7,3.0,0.65
2025-12-08T09:00,84.5,83.1,1243.0,26.5,35.2,3.0,1.65
2025-12-08T10:00,81.7,79.9,1112.0,20.4,36.4,4.0,2.75
2025-12-08T11:00,75.2,73.1,978.0,15.4,37.0,4.0,3.55
2025-12-08T12:00,65.0,62.6,850.0,12.2,36.6,4.0,3.60
2025-12-08T13:00,58.7,56.0,719.0,10.1,35.5,5.0,2.90
2025-12-08T14:00,54.8,52.0,650.0,11.0,34.7,5.0,1.80
2025-12-08T15:00,53.8,51.2,693.0,17.6,34.5,5.0,0.75
2025-12-08T16:00,55.5,53.4,797.0,27.2,34.7,4.0,0.15
2025-12-08T17:00,57.0,55.2,879.0,31.1,36.2,4.0,0.00
2025-12-08T18:00,59.8,58.4,910.0,30.9,36.8,3.0,0.00
2025-12-08T19:00,61.7,60.5,919.0,30.5,37.5,3.0,0.00
2025-12-08T20:00,63.3,62.2,905.0,29.3,37.5,2.0,0.00
2025-12-08T21:00,65.2,64.3,859.0,26.7,36.3,2.0,0.00
2025-12-08T22:00,66.4,65.7,790.0,23.2,34.3,2.0,0.00
2025-12-08T23:00,65.7,65.0,733.0,19.9,32.3,2.0,0.00
2025-12-09T00:00,64.5,63.6,696.0,17.0,30.3,2.0,0.00
2025-12-09T01:00,64.0,63.1,669.0,14.3,28.2,2.0,0.00
2025-12-09T02:00,63.8,62.9,658.0,12.4,26.6,2.0,0.00
2025-12-09T03:00,63.6,62.6,653.0,11.1,25.7,2.0,0.00
2025-12-09T04:00,63.3,62.4,662.0,10.6,25.3,1.0,0.00
2025-12-09T05:00,63.6,62.9,718.0,11.7,26.0,1.0,0.00
2025-12-09T06:00,65.0,64.3,870.0,16.4,27.4,1.0,0.00
2025-12-09T07:00,69.2,68.5,1068.0,22.7,29.3,1.0,0.10
2025-12-09T08:00,70.5,69.8,1193.0,26.1,30.8,1.0,0.65
2025-12-09T09:00,71.0,70.3,1186.0,24.1,31.6,1.0,1.70
2025-12-09T10:00,65.2,64.5,1107.0,19.2,32.0,1.0,2.90
2025-12-09T11:00,54.9,54.1,1011.0,15.0,31.9,1.0,3.75
2025-12-09T12:00,42.6,41.8,894.0,11.7,30.9,1.0,3.80
2025-12-09T13:00,36.4,35.5,761.0,9.2,29.4,2.0,3.10
2025-12-09T14:00,32.9,31.9,683.0,10.3,28.4,2.0,1.90
2025-12-09T15:00,31.4,30.3,699.0,18.1,28.1,2.0,0.80
2025-12-09T16:00,34.2,33.2,771.0,29.5,28.3,2.0,0.20
2025-12-09T17:00,42.6,41.3,855.0,36.4,30.0,2.0,0.00
2025-12-09T18:00,46.4,45.4,953.0,37.1,30.7,2.0,0.00
2025-12-09T19:00,48.8,47.8,1063.0,37.9,31.7,2.0,0.00
2025-12-09T20:00,51.3,50.4,1140.0,37.5,31.9,2.0,0.00
2025-12-09T21:00,53.8,52.9,1161.0,35.2,31.0,2.0,0.00
2025-12-09T22:00,55.9,54.9,1149.0,31.6,29.3,2.0,0.00
2025-12-09T23:00,55.9,54.9,1119.0,27.9,27.6,2.0,0.00
2025-12-10T00:00,54.4,53.3,1064.0,23.8,25.7,2.0,0.00
2025-12-10T01:00,53.0,51.9,992.0,19.6,23.8,2.0,0.00
2025-12-10T02:00,51.8,50.8,942.0,16.5,22.5,2.0,0.00
2025-12-10T03:00,51.2,50.2,913.0,14.9,22.2,2.0,0.00
2025-12-10T04:00,51.6,50.5,907.0,14.5,22.5,2.0,0.00
2025-12-10T05:00,50.2,49.1,964.0,14.2,24.3,2.0,0.00
2025-12-10T06:00,54.7,53.8,1154.0,19.3,26.8,2.0,0.00
2025-12-10T07:00,62.6,61.9,1407.0,26.2,30.2,1.0,0.10
2025-12-10T08:00,66.4,65.7,1557.0,29.8,33.2,1.0,0.70
2025-12-10T09:00,68.7,68.2,1512.0,27.2,35.3,1.0,1.75
2025-12-10T10:00,65.7,65.2,1365.0,21.4,36.9,1.0,3.00
2025-12-10T11:00,59.5,58.9,1225.0,16.5,37.8,1.0,3.85
2025-12-10T12:00,51.2,50.5,1109.0,12.0,37.4,1.0,3.95
2025-12-10T13:00,46.3,45.5,1001.0,8.3,36.2,1.0,3.15
2025-12-10T14:00,44.2,43.5,957.0,10.7,36.0,1.0,1.95
2025-12-10T15:00,44.4,43.7,1028.0,24.1,37.2,1.0,0.85
2025-12-10T16:00,49.9,49.4,1165.0,43.5,39.3,1.0,0.20
2025-12-10T17:00,65.0,64.3,1273.0,44.2,38.1,1.0,0.00
2025-12-10T18:00,75.7,75.2,1316.0,48.6,40.4,1.0,0.00
2025-12-10T19:00,81.7,81.0,1331.0,54.7,43.6,1.0,0.00
2025-12-10T20:00,89.4,88.7,1335.0,58.8,45.9,1.0,0.00
2025-12-10T21:00,100.8,100.1,1339.0,59.6,46.8,1.0,0.00
2025-12-10T22:00,109.4,108.7,1333.0,58.5,46.9,1.0,0.00
2025-12-10T23:00,111.1,110.4,1298.0,55.8,45.8,1.0,0.00
2025-12-11T00:00,112.2,111.3,1207.0,50.8,42.9,1.0,0.00
2025-12-11T01:00,113.4,112.5,1088.0,44.2,38.8,2.0,0.00
2025-12-11T02:00,113.4,112.5,1006.0,38.4,35.5,2.0,0.00
2025-12-11T03:00,110.6,109.7,965.0,33.3,33.2,2.0,0.00
2025-12-11T04:00,107.3,106.4,962.0,29.1,31.7,2.0,0.00
2025-12-11T05:00,120.6,119.7,1050.0,30.6,36.7,2.0,0.00
2025-12-11T06:00,131.8,130.9,1338.0,38.2,42.1,2.0,0.00
2025-12-11T07:00,149.0,147.6,1716.0,48.3,49.5,2.0,0.10
2025-12-11T08:00,148.1,147.6,1915.0,52.3,54.5,2.0,0.65
2025-12-11T09:00,137.4,136.4,1773.0,44.7,54.8,2.0,1.65
2025-12-11T10:00,114.3,113.4,1450.0,31.1,52.7,2.0,2.90
2025-12-11T11:00,85.2,84.3,1157.0,20.1,50.5,2.0,3.80
2025-12-11T12:00,66.4,65.7,945.0,13.6,48.6,2.0,3.95
2025-12-11T13:00,55.9,55.3,762.0,9.8,46.5,1.0,3.20
2025-12-11T14:00,50.2,49.7,667.0,11.5,45.1,1.0,2.00
2025-12-11T15:00,47.4,46.9,709.0,22.4,44.2,1.0,0.85
2025-12-11T16:00,49.8,49.4,838.0,38.9,44.0,1.0,0.20
2025-12-11T17:00,71.0,70.8,961.0,48.0,44.0,1.0,0.00
2025-12-11T18:00,81.5,81.3,1047.0,53.8,46.6,1.0,0.00
2025-12-11T19:00,87.5,87.3,1127.0,61.7,50.1,1.0,0.00
2025-12-11T20:00,94.5,94.3,1195.0,66.2,52.2,1.0,0.00
2025-12-11T21:00,101.0,100.8,1263.0,64.9,52.0,1.0,0.00
2025-12-11T22:00,105.5,105.2,1320.0,60.3,50.4,1.0,0.00
2025-12-11T23:00,106.9,106.4,1323.0,54.7,48.2,1.0,0.00
2025-12-12T00:00,106.4,105.9,1225.0,47.7,44.9,1.0,0.00
2025-12-12T01:00,107.3,106.9,1073.0,39.6,41.0,1.0,0.00
2025-12-12T02:00,109.4,109.0,966.0,33.9,38.4,1.0,0.00
2025-12-12T03:00,112.5,111.8,915.0,31.6,37.5,1.0,0.00
2025-12-12T04:00,116.6,115.9,909.0,31.8,37.8,1.0,0.00
2025-12-12T05:00,132.2,131.8,1015.0,37.5,41.1,1.0,0.00
2025-12-12T06:00,143.9,143.0,1359.0,45.3,47.5,1.0,0.00
2025-12-12T07:00,161.6,161.1,1814.0,55.5,56.4,1.0,0.10
2025-12-12T08:00,167.2,166.7,2067.0,59.5,63.0,1.0,0.60
2025-12-12T09:00,156.5,156.0,1932.0,51.6,65.3,1.0,1.55
2025-12-12T10:00,138.3,137.4,1595.0,37.6,65.4,1.0,2.70
2025-12-12T11:00,115.5,114.3,1303.0,26.1,64.9,2.0,3.50
2025-12-12T12:00,97.1,95.5,1110.0,17.3,63.5,3.0,3.55
2025-12-12T13:00,89.2,86.8,962.0,11.0,61.6,4.0,2.90
2025-12-12T14:00,84.8,82.2,942.0,14.9,61.8,5.0,1.80
2025-12-12T15:00,83.4,80.6,1117.0,34.8,63.8,5.0,0.80
2025-12-12T16:00,93.4,90.8,1419.0,65.0,68.1,5.0,0.15
2025-12-12T17:00,171.4,167.2,1732.0,98.6,90.2,8.0,0.00
2025-12-12T18:00,217.0,212.8,2062.0,122.8,109.5,8.0,0.00
2025-12-12T19:00,260.8,256.1,2402.0,155.6,135.7,8.0,0.00
2025-12-12T20:00,295.2,291.5,2615.0,176.2,153.0,8.0,0.00
2025-12-12T21:00,315.7,312.0,2632.0,174.2,154.6,8.0,0.00
2025-12-12T22:00,323.2,319.4,2522.0,160.0,147.3,7.0,0.00
2025-12-12T23:00,315.7,312.0,2357.0,144.3,135.2,7.0,0.00
2025-12-13T00:00,294.3,290.6,2104.0,129.6,116.6,6.0,0.00
2025-12-13T01:00,272.9,269.2,1796.0,113.4,93.3,6.0,0.00
2025-12-13T02:00,253.3,250.5,1604.0,98.8,74.9,5.0,0.00
2025-12-13T03:00,239.3,237.0,1559.0,86.1,65.2,5.0,0.00
2025-12-13T04:00,231.4,228.6,1630.0,75.1,60.5,4.0,0.00
2025-12-13T05:00,224.9,222.6,1894.0,62.6,58.9,4.0,0.00
2025-12-13T06:00,231.4,229.1,2603.0,68.8,63.0,4.0,0.00
2025-12-13T07:00,244.0,242.1,3504.0,76.8,68.7,3.0,0.10
2025-12-13T08:00,239.3,238.4,3921.0,77.7,72.8,3.0,0.50
2025-12-13T09:00,212.8,211.4,3391.0,65.0,73.1,3.0,1.35
2025-12-13T10:00,190.0,188.6,2376.0,45.3,71.8,4.0,2.40
2025-12-13T11:00,164.4,162.1,1585.0,30.1,72.7,4.0,3.15
2025-12-13T12:00,138.8,136.0,1311.0,21.3,78.3,5.0,3.15
2025-12-13T13:00,125.3,122.5,1262.0,16.8,86.0,6.0,2.50
2025-12-13T14:00,116.6,113.4,1265.0,22.4,92.2,6.0,1.60
2025-12-13T15:00,112.9,109.7,1271.0,45.5,95.4,6.0,0.70
2025-12-13T16:00,131.3,128.5,1329.0,78.5,97.0,6.0,0.15
2025-12-13T17:00,204.9,200.7,1424.0,91.6,89.6,8.0,0.00
2025-12-13T18:00,235.2,231.4,1559.0,101.4,95.0,7.0,0.00
2025-12-13T19:00,260.8,257.0,1730.0,114.5,102.1,7.0,0.00
2025-12-13T20:00,271.0,267.3,1905.0,121.6,104.7,6.0,0.00
2025-12-13T21:00,265.4,262.6,2098.0,117.8,99.2,6.0,0.00
2025-12-13T22:00,254.3,251.5,2295.0,108.1,89.2,5.0,0.00
2025-12-13T23:00,245.9,244.0,2425.0,97.8,79.8,5.0,0.00
2025-12-14T00:00,240.3,237.5,2434.0,88.1,72.3,5.0,0.00
2025-12-14T01:00,235.2,232.8,2377.0,77.9,65.3,4.0,0.00
2025-12-14T02:00,233.3,230.5,2342.0,69.4,60.3,4.0,0.00
2025-12-14T03:00,232.4,230.0,2332.0,62.9,57.2,4.0,0.00
2025-12-14T04:00,232.4,230.0,2344.0,58.2,56.1,4.0,0.00
2025-12-14T05:00,229.6,227.2,2466.0,47.5,52.9,4.0,0.00
2025-12-14T06:00,231.9,230.0,2873.0,56.3,59.2,4.0,0.00
